;	V3 text file written for MicroBrightField products.

(Description
)  ;  End of description

(DescriptionName
)  ;  End of description name

(DescriptionStudy
)  ;  End of description study

(DescriptionAnimal
)  ;  End of description animal

(DescriptionNotes
)  ;  End of description notes
(ImageCoords Filename
 "X:/People/Cheng/NYU_TANVI_CG/201124_HC_1VR_TB_focus/VW0/Stitched/RES(5322x8632x75)/000000/000000_000000/000000_000000_000180.jpx"
 Coords 0.29 0.29 0 0 0 0.29 0.29 0 0 -3 0.29 0.29 0 0 -6 0.29 0.29 0 0 -9
 0.29 0.29 0 0 -12 0.29 0.29 0 0 -15 0.29 0.29 0 0 -18 0.29 0.29 0 0 -21 0.29
 0.29 0 0 -24 0.29 0.29 0 0 -27 0.29 0.29 0 0 -30 0.29 0.29 0 0 -33 0.29 0.29
 0 0 -36 0.29 0.29 0 0 -39 0.29 0.29 0 0 -42 0.29 0.29 0 0 -45 0.29 0.29 0 0
 -48 0.29 0.29 0 0 -51 0.29 0.29 0 0 -54 0.29 0.29 0 0 -57 0.29 0.29 0 0 -60
 0.29 0.29 0 0 -63 0.29 0.29 0 0 -66 0.29 0.29 0 0 -69 0.29 0.29 0 0 -72 0.29
 0.29 0 0 -75 0.29 0.29 0 0 -78 0.29 0.29 0 0 -81 0.29 0.29 0 0 -84 0.29 0.29
 0 0 -87 0.29 0.29 0 0 -90 0.29 0.29 0 0 -93 0.29 0.29 0 0 -96 0.29 0.29 0 0
 -99 0.29 0.29 0 0 -102 0.29 0.29 0 0 -105 0.29 0.29 0 0 -108 0.29 0.29 0 0
 -111 0.29 0.29 0 0 -114 0.29 0.29 0 0 -117 0.29 0.29 0 0 -120 0.29 0.29 0 0
 -123 0.29 0.29 0 0 -126 0.29 0.29 0 0 -129 0.29 0.29 0 0 -132 0.29 0.29 0 0
 -135 0.29 0.29 0 0 -138 0.29 0.29 0 0 -141 0.29 0.29 0 0 -144 0.29 0.29 0 0
 -147 0.29 0.29 0 0 -150 0.29 0.29 0 0 -153 0.29 0.29 0 0 -156 0.29 0.29 0 0
 -159 0.29 0.29 0 0 -162 0.29 0.29 0 0 -165 0.29 0.29 0 0 -168 0.29 0.29 0 0
 -171 0.29 0.29 0 0 -174 0.29 0.29 0 0 -177 0.29 0.29 0 0 -180 0.29 0.29 0 0
 -183 0.29 0.29 0 0 -186 0.29 0.29 0 0 -189 0.29 0.29 0 0 -192 0.29 0.29 0 0
 -195 0.29 0.29 0 0 -198 0.29 0.29 0 0 -201 0.29 0.29 0 0 -204 0.29 0.29 0 0
 -207 0.29 0.29 0 0 -210 0.29 0.29 0 0 -213 0.29 0.29 0 0 -216 0.29 0.29 0 0
 -219 0.29 0.29 0 0 -222
) ; End of ImageCoords
(TimePointManager 2 "-1" "-1" 0)

("Soma 1"
  (Color RGB (128, 255, 0))
  (Closed)
  (GUID "")
  (FillDensity 0)
  (MBFObjectType 5)
  ( 1222.64  -556.22   -15.00     0.29)  ;  1, 1
  ( 1223.80  -555.06   -15.00     0.29)  ;  1, 2
  ( 1224.38  -555.06   -15.00     0.29)  ;  1, 3
  ( 1224.67  -554.77   -15.00     0.29)  ;  1, 4
  ( 1224.67  -553.61   -15.00     0.29)  ;  1, 5
  ( 1225.25  -553.03   -15.00     0.29)  ;  1, 6
  ( 1226.41  -553.03   -15.00     0.29)  ;  1, 7
  ( 1227.57  -551.87   -15.00     0.29)  ;  1, 8
  ( 1228.44  -551.87   -15.00     0.29)  ;  1, 9
  ( 1229.02  -552.45   -15.00     0.29)  ;  1, 10
  ( 1230.18  -552.45   -15.00     0.29)  ;  1, 11
  ( 1230.76  -553.03   -15.00     0.29)  ;  1, 12
  ( 1230.76  -553.32   -15.00     0.29)  ;  1, 13
  ( 1231.34  -553.90   -15.00     0.29)  ;  1, 14
  ( 1231.92  -553.90   -15.00     0.29)  ;  1, 15
  ( 1232.50  -554.48   -15.00     0.29)  ;  1, 16
  ( 1232.50  -554.77   -15.00     0.29)  ;  1, 17
  ( 1233.08  -555.35   -15.00     0.29)  ;  1, 18
  ( 1233.08  -555.93   -15.00     0.29)  ;  1, 19
  ( 1233.37  -556.22   -15.00     0.29)  ;  1, 20
  ( 1233.66  -556.22   -15.00     0.29)  ;  1, 21
  ( 1234.24  -556.80   -15.00     0.29)  ;  1, 22
  ( 1234.24  -557.09   -15.00     0.29)  ;  1, 23
  ( 1234.53  -557.38   -15.00     0.29)  ;  1, 24
  ( 1234.53  -558.25   -15.00     0.29)  ;  1, 25
  ( 1234.24  -558.54   -15.00     0.29)  ;  1, 26
  ( 1234.24  -559.99   -15.00     0.29)  ;  1, 27
  ( 1233.66  -560.57   -15.00     0.29)  ;  1, 28
  ( 1233.66  -561.15   -15.00     0.29)  ;  1, 29
  ( 1233.08  -561.73   -15.00     0.29)  ;  1, 30
  ( 1232.79  -561.73   -15.00     0.29)  ;  1, 31
  ( 1232.50  -562.02   -15.00     0.29)  ;  1, 32
  ( 1231.92  -562.02   -15.00     0.29)  ;  1, 33
  ( 1231.63  -562.31   -15.00     0.29)  ;  1, 34
  ( 1231.63  -562.89   -15.00     0.29)  ;  1, 35
  ( 1231.05  -563.47   -15.00     0.29)  ;  1, 36
  ( 1230.18  -563.47   -15.00     0.29)  ;  1, 37
  ( 1229.60  -562.89   -15.00     0.29)  ;  1, 38
  ( 1229.02  -562.89   -15.00     0.29)  ;  1, 39
  ( 1228.44  -563.47   -15.00     0.29)  ;  1, 40
  ( 1227.86  -563.47   -15.00     0.29)  ;  1, 41
  ( 1227.57  -563.18   -15.00     0.29)  ;  1, 42
  ( 1226.99  -563.18   -15.00     0.29)  ;  1, 43
  ( 1226.70  -563.47   -15.00     0.29)  ;  1, 44
  ( 1226.12  -563.47   -15.00     0.29)  ;  1, 45
